Date,IOC,TATAMOTORS,M&M,YESBANK,HINDPETRO,IBULHSGFIN,BPCL,VEDL,BHARTIARTL,INFY,INFRATEL,GRASIM,TCS,GAIL,TATASTEEL,EICHERMOT,NTPC,ONGC,BAJAJ-AUTO,HEROMOTOCO,ZEEL,CIPLA,SBIN,HINDALCO,POWERGRID,SUNPHARMA,MARUTI,ADANIPORTS,ULTRACEMCO,INDUSINDBK,UPL,WIPRO,ITC,TITAN,DRREDDY,ICICIBANK,AXISBANK,HDFC,KOTAKBANK,HDFCBANK,ASIANPAINT,LT,JSWSTEEL,RELIANCE,HCLTECH,HINDUNILVR,TECHM
7/31/2017,367.65,444.6,1403.3,1809.5,383.2,1175.25,471.15,279.85,418.95,1011.2,401.4,1070.25,2491.8,376.75,567.1,30081.2,164.2,169.4,2808.55,3655.75,541.75,560.1,312.5,219.65,223.3,531.65,7750.05,395.9,4056.9,1645.75,877.15,288.45,285.25,544.25,2383.2,302.6,519.8,1789.25,1021.65,1784.4,1161.7,1193.95,221.25,1615.2,892.9,1155.75,385.85
8/1/2017,370.35,446.9,1429.25,1827.25,386.75,1225.2,485.6,282.05,417.05,1005.55,403.7,1099.4,2501.65,373.85,572.4,31504.8,165.2,167.4,2823.4,3727.85,543.6,562.45,309,225.75,224.4,533.8,7856.1,404,4067.85,1665.7,894.1,294.8,287.85,539.35,2431.55,302.6,516.55,1779.1,1015.3,1797.2,1148.2,1190.05,223.15,1603.6,884.2,1173.95,402.45
8/2/2017,370.1,440.35,1414.6,1829,385,1195.75,486.3,280.95,415.85,993.35,397.85,1105.15,2473.8,369.9,569.25,31153.8,171.85,165.4,2802.9,3802.6,540.3,568.55,307.7,228.2,221.8,523.55,7795.5,411.25,4087.45,1658.75,889,293.8,285.45,552.8,2378.55,301.85,516.9,1766.4,1010.9,1791.65,1144.5,1176.8,219.75,1629.2,882,1168.75,402.05
8/3/2017,387.05,431.45,1416.5,1785.45,396.8,1199.75,490,279.95,424.2,984,403.95,1126.2,2489.45,370.55,559.3,30726.05,172.55,165.7,2834.25,3838.35,539.95,557.15,300.55,220.95,222.95,515.85,7737.4,407.35,4084.4,1645.2,880.75,289.1,281.4,558.05,2323.95,295.7,506,1736.75,996.4,1779.95,1146.1,1174.75,223.35,1650.1,875.75,1169.9,407.15
8/4/2017,418.95,435.6,1418.05,1807.95,432.6,1213.2,517.9,288.85,420.9,983.75,406.55,1126.3,2522.8,377.75,575.85,31637.25,177.35,166.4,2874.65,3956.55,541.85,568.7,305.25,225.25,224.6,506.4,7770.3,406.65,4081.35,1664.7,887.05,289.4,280.75,611.2,2239.55,296.25,508.1,1731.35,996.2,1790.25,1157.3,1175.85,228.25,1622.15,890.65,1192.1,409
8/7/2017,431.2,430,1400.75,1799.85,458.1,1199.5,527.7,287.7,417.45,968.25,397.85,1125.1,2503.45,381.6,600.05,31969.85,174.45,165.9,2889.25,3952.7,540.65,566.5,311.2,227.65,225.95,505.55,7838.65,414.25,4049.95,1650.5,877.65,287.75,279.85,614.85,2206.95,300.15,505.8,1725.4,997.9,1788.55,1149.65,1179.95,229.05,1616.35,886,1186.3,406.35
8/8/2017,413.25,430,1400,1763.55,436.15,1195.8,505.05,297.7,417.8,963.85,383.6,1108.65,2503.05,386.75,616.45,32120.85,171.15,164,2911.6,3913.4,539.95,578.6,303.65,234.9,222.9,500.35,7755.9,414.8,4056.7,1638.65,863.35,287.4,274.15,609.4,2095.65,295.5,499.45,1719.9,987.7,1777.9,1147.35,1171.2,230.85,1602.55,882,1191,398.25
8/9/2017,414.05,416.05,1392.3,1741.55,429.65,1159,495.95,300.2,416.05,969.35,381.7,1091.8,2512,382.2,605.05,31489.1,173.65,165.7,2831.15,3883.75,540,561.85,302.3,239.45,221.9,474.35,7661.6,397.25,3997.85,1637.25,830.5,286.5,272.85,619.15,2048.35,290.6,486.95,1731.65,992.4,1764.45,1155.55,1153.9,230.45,1598.8,878.75,1185.35,393.85
8/10/2017,410.3,380.2,1387.05,1730.1,412.45,1156.5,481.5,298.8,416.25,981.25,382.45,1070.75,2511.45,365,604.35,30111.7,172.65,163.7,2796.2,3889.55,520.05,548.2,296.7,238,217.4,460.8,7578.75,385.65,3907.6,1629.4,821.5,288.15,273.1,610.35,1944.45,288.75,485.5,1709.8,996.8,1760.45,1151.1,1157.7,222.75,1584.35,882.9,1170.7,404
8/11/2017,411.8,374.5,1348.05,1739.4,429.05,1149.9,484.3,279.1,414.55,987.7,382.3,1060.75,2496.05,368.95,596.75,29627.35,168.85,159.65,2788.2,3840.9,504.9,541.4,280.15,221,218.9,450,7457.4,382.75,3922.55,1625.35,811.35,289.7,271.5,607,2011.15,286.95,489.7,1695.35,992.2,1749.05,1143.9,1131.95,223.5,1546.25,872.3,1152.8,402.8
8/14/2017,419.45,375.4,1355.75,1778.5,438.6,1175.75,478.35,289.15,408.55,981.45,379.85,1108.65,2469.4,372.5,623.75,30385.6,171.75,161.7,2831.6,3957.05,517.2,570.05,278.2,229.15,222.75,471.8,7608.45,396.2,3960.5,1624.7,858.45,288.5,271.25,630.4,2002.05,291.8,491.75,1713.95,982.6,1757.2,1154,1146.9,232.35,1573.05,860.1,1155.7,402.2
8/16/2017,422.3,389.25,1371.2,1761.85,436.4,1209.1,483.95,297.2,407.75,975.2,382.9,1106.5,2492.35,371.2,631.2,30617,170.1,160.95,2849.2,4022.1,518.7,590.45,283.1,233.6,220.7,485.7,7701.15,397.55,3941.3,1647.2,852.1,289.95,279.2,627.7,2005.25,294.95,499.5,1741.75,1000.55,1781.25,1141.3,1142.25,237.75,1566.1,864.5,1186.35,419.95
8/17/2017,426.3,385.3,1367,1738.1,433.95,1200.45,493.7,304.8,416.35,1020.85,379.35,1100.7,2485.65,376.2,625.4,30928,176.8,160.6,2825.85,3997.85,526.75,573.2,280.85,230.3,219.45,488.25,7582.45,389.3,3932.9,1628.5,855.25,288.35,280,621.5,2011.25,293.15,497.15,1759.25,989,1765.4,1134.95,1134,234.6,1567.1,871.4,1177.3,424.4
8/18/2017,427.35,380.4,1370,1720.75,442.4,1202.4,503.3,298.4,421,923.25,395.3,1098.05,2513.8,381.25,625.65,31511.45,173.4,160.9,2811.35,3986.7,511.6,565.3,278.7,230.05,222.95,470.15,7598.8,386.2,4014.35,1621.05,844.95,288.1,281.85,623.5,1982,293.15,490.4,1735.05,983.55,1752.15,1140,1130.6,237.05,1575.4,876.25,1202.2,428.85
8/21/2017,413.2,374.35,1378.65,1716.7,433.8,1198.7,497.75,293.8,419.15,873.4,386.6,1111.45,2528.8,374.2,621.55,31634.25,172,157.15,2766.5,3972.05,509.3,561.75,274.65,224.9,220.3,460.55,7501.9,375.95,4007.9,1616.1,810.75,287.7,281.6,615.5,1931.1,293.5,494.8,1738.15,969.55,1743.2,1134.45,1127.1,233.7,1564.4,874.05,1191.45,431.1
8/22/2017,423.2,373.6,1374.65,1712.9,449.7,1176.35,510.35,293.05,422.1,875.4,387.85,1114.25,2497.55,377.75,619.6,30977.15,167.7,159.45,2740.55,3888.05,516.45,559.25,273.9,228.9,219.5,470.45,7496.1,375.65,3975.25,1626.3,796.55,290.25,282.9,615.1,1984.15,293.95,499.2,1750.4,970.8,1747,1129.45,1117.7,231.95,1560.05,875.85,1199.6,439.35
8/23/2017,426.85,379.95,1374.2,1723.25,457.9,1221.75,509.7,299.6,431.9,892.8,382.8,1119.05,2489.45,385.45,634.6,30648.25,170.25,159.7,2754.65,3888.9,514.9,559.15,279,230.9,219.75,469.2,7573.05,385,3951.55,1660.9,814.1,290,282.55,607.5,2030.95,298.6,502.65,1765.25,980.1,1772.45,1141.3,1124.15,239.75,1582.05,880,1188.15,430.2
8/24/2017,428.2,384.15,1375.15,1719.45,466.2,1210.35,508.2,298.55,432.95,912.15,383.9,1134.45,2496.6,383,639,30750.9,169,159.45,2728.55,3882.65,511.7,574.05,280.3,233,220.95,483,7612.85,380.05,3939.65,1667.7,833.1,289.4,281.45,606.8,2088.15,297.7,506.85,1757.35,972.1,1762.5,1135.6,1131.7,246.05,1568.05,867.5,1179.7,427.7
8/28/2017,440.7,379.3,1373.05,1753.35,463.3,1223.25,508,301.35,434.4,941,386.7,1143,2487.3,382,635.85,31288.35,173.3,160.6,2742.05,3959.2,517.9,574.1,279.35,233.55,217.1,493.2,7579,387.5,3984.15,1660.55,839.1,290.7,282.45,612.25,2049.4,300.9,510.6,1766.45,976.05,1762.25,1155.9,1138.9,244.5,1566.55,867.65,1199.7,427.75
8/29/2017,434.5,376.1,1376.95,1721.55,466.95,1202.3,504.1,299.05,428.1,927.45,380.3,1132.85,2470.85,379,630.2,30859.15,168.4,157.25,2726.6,3945.7,518.25,568.9,277,227.3,215.3,481.8,7521.5,383.3,3931.6,1643.3,840.15,290.75,280.25,600.45,2042.05,299.5,503.6,1727.8,964.4,1746.15,1151.7,1130.05,246.9,1532.15,852.55,1190.45,431.75
8/30/2017,452.85,378.5,1358.15,1752.1,485.95,1208,520.95,305.55,429,926.65,384.75,1173.05,2484.55,381,638.65,30984,167.95,158.4,2750.55,3988.1,520.35,566.35,276.6,236.35,215.6,484.25,7557.45,389.75,4013.05,1655.8,839.85,291.2,282,611.6,2038.9,300.3,503.9,1759.05,971.35,1768.55,1153.35,1139.65,259.05,1564.1,849.2,1204.3,425.75
8/31/2017,454.7,376.55,1344.8,1753.05,488.35,1215.5,529,308.9,427.7,914.95,375.2,1195.2,2496.35,378.3,638.05,31450.85,168.75,156.95,2814.5,3995.1,519.5,571.9,277.75,238,219.25,481.15,7700.3,392.95,4000.4,1656.75,828.05,299.1,282.25,617.1,2020.9,298.05,500.35,1776.9,976,1776.45,1168.55,1136.3,254.4,1594.5,865.3,1219.75,428.15
9/1/2017,448.3,390.85,1347.6,1776.45,482.4,1222.45,537.4,314.95,422.55,919.95,379.7,1170.75,2456.45,384.15,651.2,31772.4,168.25,159.95,2916.35,4048.95,523.65,568.4,277.85,243.75,216.5,486.2,7812.3,394.9,3999.6,1692.25,832.7,296.45,283.6,613.5,2217.55,298.3,507.55,1759.55,992.55,1767.6,1215.9,1139.2,256.65,1610.1,865.75,1216.15,423.4
9/4/2017,429.05,383.4,1328.3,1764.1,476.5,1235.35,531.15,315.8,416.4,900.2,377.75,1170.45,2456.2,379.6,646.55,31753.55,168.25,161.8,2915.15,3978.9,521.6,561.7,277.75,242.45,217.6,500.7,7821.5,384.85,4000.4,1669.45,817,297.3,283.1,612.25,2195.1,297.1,501.75,1755.4,978.1,1750.9,1197.05,1130.65,254.8,1613.35,860.6,1197.15,416.1
9/5/2017,431.85,388.15,1324.65,1778.25,481.9,1240.85,539.25,318.1,406.5,901.9,371.85,1179.95,2484.35,378.7,652.1,31935.3,169.5,162.8,2950.7,3970.45,520.7,559.6,276.55,241.9,216.2,491.85,7817.2,390.3,4097.85,1684.75,819.95,297.25,282.85,638.85,2209.15,297.6,503.4,1767.3,988.4,1755.35,1206.35,1126.65,256.25,1632.6,859.9,1205.2,427.85
9/6/2017,428.25,382.7,1316.55,1793.95,476.5,1264.3,534.9,318.25,402.5,895.6,371.45,1186.25,2453.2,382.25,653,32082.6,169.95,162.3,2920.55,3950.65,520.05,558.3,274.25,245.8,214.3,474.25,7846.65,385.05,4150.25,1684.8,823.95,297.2,275.7,640.8,2196.9,295.35,492.85,1775,996.15,1759.9,1206.05,1117.6,263.1,1645.4,851.05,1206.4,424.6
9/7/2017,432.2,378.15,1339.95,1800,469.4,1316.35,524.1,326.8,397.3,895.75,370.15,1212.15,2460.1,381.55,652.8,32861.95,170.1,162.3,2965.45,3982.9,520.85,554.2,274.2,249.95,215.9,480.45,7919.2,387.7,4116.3,1703.9,824.35,298.95,270.4,637,2224.95,292.65,496.6,1781.7,993.5,1766.55,1198.65,1129.1,264.1,818.1,859.3,1208.75,426.05
9/8/2017,429.15,375.05,1295.4,1789,461.95,1311.2,513.35,330.1,403.5,884.3,370.65,1209.7,2470.6,380.1,655.4,32617.75,167.75,161.85,2915.45,3956.05,519.8,552,271.8,249.55,213.1,471.35,7970.75,385.9,4144.45,1695.9,813.95,300.5,272.35,633.4,2162.5,292,494,1779.15,1007.55,1787.65,1203.95,1172.4,263.45,816.9,859.5,1207.55,430.8
9/11/2017,429.05,375.3,1280.2,1842.05,465,1297.9,512.25,329.7,402.95,878.7,369.5,1232.75,2454.45,394.8,662.6,32498.6,170.55,163.05,2929.6,3944.5,520.3,553.85,270.95,250.05,215.6,467.45,8142.4,385.35,4174.6,1791.25,811.9,301.15,273.6,632.95,2159.5,290.8,493.9,1781.7,1006.5,1823.35,1238.05,1217.85,265.9,817.9,860.7,1219.9,441.5
9/12/2017,434.9,388.25,1300.75,1850.75,482.2,1291.35,533.85,330.7,405.2,884.05,370.1,1257.6,2488.45,409.6,682.9,32661.85,170.35,162.3,2935.75,3918.9,532.45,560.5,273.45,250.95,215.3,483.4,8154.5,389.05,4220.25,1741.9,814.4,298.1,277.65,637.9,2165.75,291.2,496.5,1798.1,1021.75,1835.2,1256.35,1230.25,269.7,823.75,864.05,1249.8,441.4
9/13/2017,415.95,389.65,1307.35,1839,457.5,1268.85,500.2,327.1,401.65,883.75,370.65,1229.55,2489.2,408,679.65,32226.4,168.95,161.05,2934.95,3893.55,532.7,554.4,273.4,248,213.75,503.35,8122.6,390,4184.85,1744.75,811.45,295.9,271.5,630.3,2217.35,292,499.3,1778.1,1020.15,1841.85,1254.95,1223.35,264.15,849,871.3,1250.95,440.8
9/14/2017,419.7,404.4,1290.75,1851.55,459,1264.8,500.5,319.7,398.9,892.4,370.05,1233.15,2486.95,400.95,677.7,32065.2,168.65,159.35,2928.35,3891.25,529.3,565.95,274.2,247.2,213.95,524.65,8070.25,403.1,4214.4,1728.75,820.95,283.45,272,633.55,2253.35,293.7,519.75,1771.8,1007.6,1839.4,1246.05,1214.2,265.7,843.85,880.8,1247.85,441.4
9/15/2017,415.65,401.75,1294.25,1845.05,453,1265.95,497.25,319,396,908.25,374,1240.1,2506.05,399.85,678.95,32007.95,167.35,166.75,3025.6,3888,534.2,561.4,271.5,247.8,212.5,524.3,8099.75,405.15,4210.95,1699.35,827.7,285.75,269.3,632.15,2211.2,291.6,516.15,1768.95,1005.05,1848.95,1245.5,1212.4,267.55,841.8,887.05,1246,444.3
9/18/2017,415.65,404.95,1295,1859.15,449,1301.1,497.95,325.85,396.65,909.1,389.1,1229.7,2499.05,400.25,672.9,32766.1,168,165.2,3137.4,3949.9,543.7,570.7,270.4,249.5,215.35,521.05,8157.85,404.7,4209.2,1745.6,834.2,289.3,267,646.1,2242.05,293,524.55,1771.75,1017.05,1860.45,1255.95,1237.95,262.55,845.55,897.35,1280.05,445.1
9/19/2017,418.3,423.65,1294.75,1866.5,461.3,1307.95,506.9,323.25,394.8,912.25,398.3,1220.85,2498.25,420.85,676.4,32403.95,169,165.9,3115.45,3944.25,545.1,573.4,267.8,246.5,215.85,515.8,8131.7,406.9,4184.2,1746.45,835.7,289.25,267.85,641.55,2241.55,294.65,520.75,1752.6,1034.35,1849.7,1253.3,1225.9,261.65,838.6,893.65,1279.3,447.75
9/20/2017,413.95,414.8,1292.45,1880.1,452,1310.75,494.3,323.25,396.85,912.7,393.95,1221.35,2493.55,417.3,687.65,32443.5,167.8,167.7,3090.55,3856.05,549.1,569.7,270.05,244.1,212.9,505.5,8120.15,409.7,4209.65,1726.4,830.25,291.9,271.55,630.8,2314.7,290.55,519.45,1767.15,1023.2,1848.85,1237.3,1235.95,259.15,847.15,889.45,1259.35,448.9
9/21/2017,413.25,413.65,1291.45,377.05,452.3,1281.85,496.15,322.55,400.1,909.55,387.65,1201.5,2524.9,407.75,687.1,31824.3,168.2,165.9,3078.85,3896.4,535.55,591.9,268.5,244.55,211.55,519.65,8144.95,410.2,4166.05,1730.15,819.6,291.9,269.55,618.55,2486.55,284.95,512.55,1788.6,1029.15,1839.1,1229.1,1228.05,254.5,841.35,870.3,1256.7,460.25
9/22/2017,408.4,411.8,1287.15,360.65,438.6,1242.35,492,307.9,395.35,898.3,390,1176.3,2503.6,398.55,654,31579.6,166,164.45,3042.45,3791.15,521.7,585.35,261.85,230.9,209.55,513.85,8068.2,401.2,3999.6,1707.6,806.75,294.45,268.45,602.3,2457.75,277.1,505.3,1780.95,1021.9,1824.1,1213.25,1184.8,246.95,817.4,884.45,1239.2,458.4
9/25/2017,399,408.2,1260,359.6,425.25,1203.95,487.15,306.8,389.75,895.35,391.35,1140.7,2510.75,398.15,639.75,30979.85,166.25,164.8,3044.1,3755.95,526.5,577.2,258.75,229.1,210.15,505.95,7964.95,388.65,3901.8,1701.7,784.3,291.9,262.25,602.15,2417.25,279.5,501.7,1755.05,999.5,1799.75,1196.95,1165.2,236.85,821.55,874.05,1247.15,451.95
9/26/2017,399.65,411.25,1247.15,360.75,415.6,1242.7,469.25,318.25,387.35,905.9,376.4,1130.45,2474.65,398.8,654.1,30827.25,166.95,171.4,3044.9,3787.75,524.9,579,258.25,234.6,210.75,507.6,7889.9,390.55,3914.65,1693.4,778.7,290.25,262.45,592.25,2370.75,282.75,511.95,1741.25,994,1792.3,1174,1162.9,242.35,820.1,873.65,1217.35,447.35
9/27/2017,395.65,404.9,1232,353.2,417.05,1223.1,465.6,310.35,385.95,899.8,382.65,1117.55,2495,399.75,649.35,30470.2,165,170.2,3031.25,3727.4,524,570.1,250.4,233.65,208.15,494.7,7739.95,372.55,3798.5,1667.95,770,288.3,258.5,590,2304.7,276.4,506.3,1719.35,979.6,1776.5,1160,1137.2,236.65,799.15,874.65,1205.9,449.95
9/28/2017,397.4,401.4,1230.55,350.8,416.1,1210.2,462.85,308.9,382.05,896,392.6,1127.6,2476.45,396.25,649.7,30185.2,166.05,171.55,3039.45,3740.05,520,582.65,252.55,238.45,209,499.2,7897.35,372.05,3868.7,1680.75,766.2,285.9,261.55,575.65,2375.4,275.95,511.8,1744.35,1005.25,1795.3,1130,1133.35,238.9,786.45,875.2,1202.8,454.45
9/29/2017,400.5,401.5,1254.25,350,426.8,1206.75,471.3,314.25,389.45,899.9,398.4,1133.95,2435.95,419.05,652.55,31213.3,167.45,170.95,3109.4,3774.55,520.1,586.1,253.85,240.6,211,503.25,7978.2,376.75,3854.2,1682.2,778.5,280.25,258.3,584.55,2328.75,276.6,509.15,1742.15,1002.25,1805.7,1131.7,1142.05,248.45,780.9,874.8,1173.9,457.85
10/3/2017,406.55,416,1264.3,351.05,434.6,1234.35,478.85,318.25,384.65,903.55,408.5,1159.1,2448.45,435.4,660.8,31147.3,168.4,170.65,3162.2,3806.25,521.95,578.9,251.3,241.6,206.15,502.65,7888.3,383.7,3895,1692.95,796,282.95,261.4,600.05,2335.55,278.4,509.65,1761.6,1006.55,1808.85,1148.8,1134.9,249.95,798.35,882.55,1186.35,463.3
10/4/2017,408.75,423.55,1288.75,355.8,444.15,1257.1,486.15,319.1,377.15,899.6,416.5,1150.1,2442.3,436.15,659,30884.6,168.05,172.1,3173.5,3794.9,521.4,581.05,253.2,241.9,209.05,517.9,7847.2,387.65,3872.5,1697.7,788.15,282.75,267.4,600.9,2387.6,276.1,505.95,1768.1,1029.45,1797,1154.05,1138.3,248.25,818.85,886.6,1197.5,465.05
10/5/2017,406.75,423.3,1300.75,359.45,435.65,1261.4,480.1,318.4,377.7,903.05,404.65,1160.65,2429.6,430.9,661,30788.7,171.1,171.2,3130.8,3755.45,521.6,585.35,251.6,240.75,204.95,513.8,7831.05,385.9,3894.4,1688.8,784.7,283.6,265.25,595.75,2389.15,271.8,501.2,1751.7,1032.8,1798.6,1153.25,1132.05,249.05,824.15,893.15,1187.65,450.95
10/6/2017,415.45,424.85,1303,365.8,445.45,1268.2,489.6,327.15,382.3,920.15,399.95,1151.8,2446.65,452.7,691.45,31541.15,176.05,173.85,3141.55,3703.95,521.65,585.4,256.75,250.9,204.75,530.2,7903.2,389.25,3930.9,1682.5,793.4,286.6,266.15,596.6,2375.85,271.95,503.35,1740,1039.5,1800.1,1157.3,1141.8,257.7,837.05,907.9,1207.3,456.85
10/9/2017,414.15,425.6,1304.85,370.9,440,1272.25,481.25,324,378.95,923.9,398.5,1156.55,2454.1,446.05,697.25,31874.15,174.9,170.7,3125.45,3676.4,525.75,585.55,256.85,249.5,200.95,531.4,7896.7,393.7,3957.35,1699.5,792.85,286.8,268,616.15,2408.95,271.75,505.95,1749.7,1049.95,1795.5,1158.6,1140.95,257.4,830.65,902.8,1220.25,463.3
10/10/2017,410.85,423.6,1305.1,372.9,436.55,1281.9,482.3,321,384.6,935.45,399.85,1153.95,2459.25,444.6,690.8,31545.15,175.5,170.35,3134.7,3695.25,522.9,590.15,256.95,252.05,204.75,527.2,7893.7,396.85,3970.8,1725.15,819.6,287,266.2,615.85,2411.35,269.8,514.55,1744.75,1055.65,1802.7,1163,1142.7,259.95,843.2,899.6,1209.2,466.3
10/11/2017,418.1,415.5,1319.45,363,455,1260.4,489.35,313.4,403.55,930.7,410.5,1149.9,2500.35,444.4,682.3,31243.25,174.85,169.15,3143.9,3689.55,514.5,586.15,251.75,249.5,202.85,526.05,7825.15,396.95,3951.2,1717.25,813.2,290.65,265.4,610.6,2372.15,267.6,515.75,1750.75,1043.85,1790.15,1160.6,1133.85,256.45,840.15,908.95,1218.05,467.25
10/12/2017,414.9,420.15,1338.15,365.4,456.3,1272.45,491.6,319.5,400.25,927.3,432,1136.05,2548.2,445.95,691.6,31335.95,176.7,169.7,3155.9,3751,517.55,589.65,251.2,264.45,202.3,539.55,7904.25,403.7,3919.8,1743,809.25,293.45,267,623.45,2379.85,267.55,525.1,1755.55,1057.6,1818.8,1158.8,1143.65,256.15,872.75,916,1241,474.2
10/13/2017,414.6,424.8,1325.3,369.7,459.6,1282.7,488.7,321.4,430.9,930.1,449.95,1147.15,2558.6,437.5,710.85,31399.25,175.85,169.65,3160.85,3763.85,510.05,592.85,252.1,266.6,205.65,534.7,7874.15,408.2,4005,1750.35,802.4,291.9,265.95,625.15,2354.45,271.3,529.45,1766.45,1082.35,1850.8,1174.25,1138.65,254.05,876.45,926.5,1248.6,476.1
10/16/2017,413.55,437.05,1368.6,367.7,460.45,1295.1,498.4,335.2,453.3,939,471.5,1142.5,2584.4,437.95,714.95,31739.95,175.45,172.05,3224.8,3776.65,514.45,606.75,252.05,271.4,205.75,547.95,7842,406.8,4004.25,1716,812.35,290.7,267.5,627.45,2403.5,274.25,520.35,1762.9,1082.5,1857.15,1171.05,1144.7,260.4,876.8,923,1281.3,473.8
10/17/2017,413.9,432.3,1373.35,373.55,470.8,1325.7,512.75,334.35,465.95,930.5,479.2,1134.5,2594.55,437.35,712.5,31863.5,175.9,171.2,3259.95,3789.05,494.8,632.1,251.15,276.5,204.9,547.2,7838.9,406.85,4089.4,1707.7,805.9,289.85,267.25,625.75,2381.35,273.9,513.15,1759.75,1078.6,1851.25,1197.15,1148.75,260.25,874.35,923.3,1282.15,473
10/18/2017,411.6,433.2,1370.55,362.4,463.3,1358.4,513.6,331.45,461.95,924.35,461.75,1146.65,2586.6,436.5,709.6,31521.35,178.05,174.45,3226.8,3753,490.75,611,243.75,275.3,213.55,540.2,7784.05,406.9,4092.2,1708.3,789.35,294.75,270.35,612.9,2385.4,263.15,464.5,1751.55,1095.9,1868.5,1179.65,1141.4,258.75,914.5,923.7,1263.95,458.45
10/19/2017,409.65,426.95,1375.75,357.8,460.35,1360.7,508.15,327.95,473.75,926.95,460.25,1138.65,2583.9,433.25,705.5,31489.1,175.05,172.05,3217.95,3735.6,489.35,607.8,242.75,273.9,210.65,535.75,7731.1,401.4,4034.35,1690.85,793.7,292.05,269.65,606.95,2373.05,257.85,460.3,1745.75,1077.75,1848.4,1178.5,1139.75,253.7,909.9,922.3,1257.7,458.35
10/23/2017,404.45,422.75,1367.05,353.9,459.1,1337.75,511.3,329.2,497.35,939.5,449,1182.05,2587.9,435.15,712,31170.8,176.95,171.7,3217.65,3791.25,491.65,592.9,245.95,271.9,213.55,540.4,7818.5,407.05,4205.05,1695.5,778.35,296.9,267.05,604.05,2366.2,262.55,449.95,1722.4,1061.55,1863.3,1174.15,1135.75,260.4,939.75,937.25,1249.95,463.1
10/24/2017,407.7,416.05,1350.65,347.6,466,1342.55,509.65,333.65,502.05,926.5,453.3,1180.85,2578.4,444.25,719.3,31483.3,181.65,176,3210.05,3755.4,525.95,595.05,254.45,268.85,215.05,534.55,7875,406.2,4227.1,1664.9,799.15,296.8,267,606.05,2363.65,266.55,451.95,1722.3,1065.7,1867.1,1222.9,1142.55,259.45,934.25,914.55,1270.05,454.8
10/25/2017,417.25,421.95,1364.7,326.9,462.5,1276.7,509.8,335.9,515.75,935.3,452.15,1211.75,2559.9,459.35,717.6,31716.4,183.35,176.85,3232.25,3769.65,532.15,592.65,324.9,266.75,216.1,523.25,7870.2,415.45,4460.25,1592.4,798.65,298.9,269.25,590.75,2348.85,305.7,473,1677.65,1010.55,1795.1,1201.7,1204.2,259.65,939.9,907.05,1272.45,468.1
10/26/2017,436.5,419.4,1372.95,331.2,481.2,1248.25,536.45,342.85,511.3,947.35,455.4,1193.5,2538.85,465.3,729.2,31617.55,184.65,177.35,3283.4,3750.85,531.5,611.5,320.5,272.9,212,530.15,8068.05,414.3,4483.9,1617.6,813,302.3,268.4,584.65,2344.35,299.25,484.3,1692.35,1018.9,1795.35,1191.15,1223.5,259.95,947.4,869.05,1273.7,477.25
10/27/2017,414.95,429.9,1387.7,307.05,456.05,1264.3,527.95,339.85,485.3,946.35,418.55,1186.7,2584.3,471.1,726.8,31811.75,181.95,184,3300.15,3786.65,541.5,625.05,311.05,270.05,211.75,549.9,8114.45,432.05,4439.85,1627.35,831.3,296.95,269.35,590.05,2394.95,301.15,485.95,1699.05,1029,1791.05,1184.55,1224.65,265.3,929.85,854.95,1260.15,476.4
10/30/2017,416.25,436.55,1374.75,314.85,454.8,1261.1,536.25,340.95,492.9,944.1,429.7,1198.4,2616.2,475.7,718.25,32371.05,182.6,186.6,3282.2,3833,549,626.05,312,273.2,212.4,553.1,8195.25,429.8,4472.25,1620.75,824.4,293.25,265.15,618.3,2438.5,300.55,484,1705.8,1028.9,1815,1182.55,1236.95,263.85,942.5,836.35,1234.2,485.55
10/31/2017,415.5,428.4,1344.8,314.25,447.15,1244.05,541.6,331.85,497.2,921.85,442.15,1227.1,2624,465.2,703.8,32233.4,181.25,191.1,3257.1,3849.9,541.9,627.6,305.8,267.4,211.85,552.9,8211.25,430.35,4401.05,1627.15,799.3,294.05,265.7,635.25,2428.15,300.1,523.15,1707.4,1025.05,1808.5,1180.85,1222.3,258.45,940.85,855.8,1237.45,482.05
11/1/2017,416.8,437.75,1350.75,318.8,443.3,1245.5,539.8,343.35,539.1,927.05,426.55,1247.3,2602.85,468.05,707.3,30929.8,180.75,191,3239.75,3819.35,535.8,626.75,319.85,275.3,210.35,548.7,8238.4,433.1,4426.3,1642.55,782.05,293.55,269.85,637.45,2354.2,313.4,535.1,1754.3,1024.35,1821.2,1175.95,1215.3,264.75,952.55,840.65,1258,488.5
11/2/2017,414.95,434.9,1335.35,320.45,445.35,1229.65,542.85,340.8,543.2,922.9,418.65,1293.45,2626.15,470.95,706.1,31140.4,180.25,188,3241.1,3735.85,529.25,636,314.35,270.8,215.2,563.45,8225.8,437.25,4399.15,1627.5,779.3,293.25,265.65,655.15,2411.4,316.65,532.15,1762.25,1019.55,1822.1,1178.4,1210.95,266.2,946.6,857.9,1241.5,467.95
